HA1,,HA2,,HA3,,HA4,,HA5,,HA6,,HA7,,HA8,,HA9,,HB1,,HB2,,HB3,,HB4,,HB5,,HB6,,HB7,,HB8,,HB9,
X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm)
,,,,,,,,,,,,,,,,,,,,,,,,13.062603,-17.023227,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.775394,-21.443429,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.603192,-21.448963,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.452916,-13.774012,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.189328,-12.843242,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.472873,0.072569,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.464682,0.59746,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.182445,16.9503,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.149105,16.976177,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.525431,21.466566,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.228574,14.061398,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.384232,12.604683,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.469545,-0.384957,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.034877,-17.064042,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.822246,-21.457247,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.555789,-21.465802,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.49421,-13.748839,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.227939,-12.817475,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.488524,0.030903,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.481546,0.548466,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.154962,16.991309,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.124805,17.014615,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.57112,21.480955,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.677175,21.477874,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.268626,14.038854,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.422183,12.578758,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.485784,-0.344553,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.007865,-17.104183,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.865045,-21.471128,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.517062,-21.482325,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.534155,-13.725135,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.266203,-12.792023,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.488543,-0.011841,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.498193,0.504035,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.128999,17.031023,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.101224,17.052398,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.614812,21.49531,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.633875,21.494756,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.308319,14.016601,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.461606,12.550644,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.50203,-0.298418,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.192456,-16.155511,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.984438,-17.141491,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.908927,-21.484883,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.47106,-21.498941,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.574728,-13.700538,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.304748,-12.76605,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.504027,-0.056178,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.514801,0.456958,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.102518,17.071014,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.075906,17.091406,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.663204,21.509431,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.583806,21.511733,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.348993,13.993066,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.499786,12.524095,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.518175,-0.252215,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.168201,-16.197455,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.957613,-17.181261,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.955963,-21.49841,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.429626,-21.515364,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.61461,-13.676631,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.343555,-12.739567,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.51943,-0.098002,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.531259,0.412391,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.076746,17.110344,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.050894,17.130071,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.704441,21.523683,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.542949,21.528362,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.389974,13.969034,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.538832,12.496181,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.534223,-0.205944,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.266444,-12.86993,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.142664,-16.240388,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.930688,-17.22099,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.001513,-21.511907,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.386589,-21.531738,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.655779,-13.651014,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.382334,-12.712971,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.534719,-0.145042,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.547633,0.367241,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.04758,17.152143,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.023723,17.170265,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.758121,21.537423,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.495317,21.545069,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.432931,13.94253,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.58202,12.46226,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.550205,-0.154961,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.122468,-16.278551,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.900335,-17.26316,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.052799,-21.525031,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.333666,-21.548179,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.700832,-13.620483,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.424422,-12.681675,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.549845,-0.198869,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.564029,0.314271,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-13.01582,17.19577,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.994378,17.21198,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.81136,21.551051,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.43831,21.561864,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.478187,13.913139,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.566093,-0.098729,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.090444,-16.326833,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.869866,-17.305278,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.101575,-21.538167,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.286874,-21.56441,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.741597,-13.595036,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.462821,-12.655274,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.564973,-0.240875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.580229,0.266395,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.98847,17.235919,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.969458,17.250229,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.855364,21.564916,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.397768,21.578207,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.514409,13.894299,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.581784,-0.062072,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.073568,-16.361904,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.849245,-17.339958,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.138535,-21.551821,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.252434,-21.580397,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.776147,-13.577118,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.496636,-12.635069,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.580092,-0.27726,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.596181,0.232423,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.969289,17.269817,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.891669,21.579017,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.361308,21.594409,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.549288,13.876963,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.597414,-0.026917,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.827293,-17.375546,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.179153,-21.565218,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.214308,-21.596368,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.813291,-13.555894,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.531651,-12.613099,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.595168,-0.312657,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.612147,0.190632,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.944225,17.308041,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.937339,21.592652,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.31495,21.610693,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.589465,13.85319,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.612976,0.022274,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.029345,-16.440763,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.798577,-17.416017,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.231204,-21.577891,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.164212,-21.612364,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.856246,-13.527313,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.572366,-12.583051,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.609902,-0.365198,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.628113,0.136857,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.909911,17.353045,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.992393,21.605767,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.258157,21.627005,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.633592,13.82453,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.628419,0.07413,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.768907,-17.457062,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.278155,-21.590746,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.116643,-21.628231,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.897543,-13.500631,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.61154,-12.554985,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.624629,-0.411585,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.643931,0.086635,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.885043,17.390886,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.037671,21.619215,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.219439,21.642992,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.670732,13.804127,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.643784,0.117762,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.982735,-16.521209,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.746249,-17.492866,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.316873,-21.604006,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.077818,-21.643964,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.933958,-13.479923,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.646462,-12.532742,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.639399,-0.451299,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.659607,0.049838,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.860076,17.428697,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.075753,21.632933,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.708512,13.782839,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.659108,0.155223,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.831495,-15.78505,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.963044,-16.558214,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.721399,-17.530176,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.361352,-21.61684,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.036345,-21.659634,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-16.972613,-13.456279,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.682268,-12.509135,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.654026,-0.494185,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.675222,0.003637,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.832916,17.468014,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.124258,21.646046,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.130399,21.67483,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.750229,13.756638,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.674236,0.206768,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.934905,-16.602219,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.692245,-17.570492,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.411581,-21.62921,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.010387,-21.67522,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.015101,-13.427643,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.72223,-12.479497,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.668476,-0.540768,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.675174,-0.045721,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.80565,17.507297,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.171272,21.659138,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.084224,21.690621,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.789936,13.732741,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.689288,0.254745,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.666353,-17.60834,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.457209,-21.641781,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.053028,-21.69072,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.052085,-13.405839,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.757975,-12.4557,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.682941,-0.583249,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.690604,-0.088377,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.779537,17.545621,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.218867,21.672096,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.04058,21.706307,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.82896,13.709541,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.704305,0.297583,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.887857,-16.682111,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.64163,-17.645242,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.499776,-21.65447,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.097293,-21.706127,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.08937,-13.383528,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.793982,-12.431396,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.697427,-0.622156,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.705958,-0.129541,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.756694,17.581467,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.258723,21.685406,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.000001,21.721907,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.865661,13.689073,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.719262,0.338923,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.741942,-15.95357,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.870587,-16.7167,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.615962,-17.682724,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.542398,-21.667077,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.136411,-21.721478,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.128869,-13.358259,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.830559,-12.406144,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.711653,-0.667359,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.721239,-0.170246,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.731229,17.619119,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.305396,21.698237,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.04637,21.737419,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.903978,13.666494,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.734096,0.382927,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.843598,-16.759247,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.592747,-17.71836,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.585073,-21.679601,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.174538,-21.736768,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.165144,-13.336993,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.865923,-12.382501,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.726006,-0.705848,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.736419,-0.21361,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.710321,17.65339,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.34432,21.711454,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.089157,21.75285,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.940314,13.646252,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.748872,0.425426,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.824147,-16.795458,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.56859,-17.754576,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.62833,-21.692002,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.216888,-21.751951,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.203634,-13.312754,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.902736,-12.356637,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.740131,-0.749086,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.751502,-0.258083,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.683398,17.691897,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.39423,21.723902,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.137223,21.768164,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16.982504,13.618604,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.763442,0.473718,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.798559,-16.836614,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.53752,-17.795572,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.679434,-21.703716,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.267654,-21.766951,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.244958,-13.284698,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.942772,-12.325938,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.753961,-0.798118,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.766383,-0.310433,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.654245,17.731885,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.447849,21.735993,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.186922,21.783359,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.024333,13.591238,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.777816,0.525736,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.773664,-16.87708,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.510182,-17.833816,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.593533,-21.629222,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.731129,-21.715268,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.315353,-21.781878,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.283701,-13.259839,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.978332,-12.301595,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.767923,-0.840946,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.781267,-0.355036,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.632645,17.766381,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.484854,21.749097,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.225718,21.798556,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.05864,13.573164,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.792462,0.562675,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14.643673,-16.14902,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.755146,-16.912243,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.489582,-17.867242,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.761015,-21.728479,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.345367,-21.796989,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.316384,-13.242765,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.010631,-12.281904,,,,,,,,,,
